TimeISO,MAC,Name,sampleTimeFine,status,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz
2025-07-24T15:38:52.723855,D4:22:CD:00:62:51,lt,30152095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.723855,D4:22:CD:00:62:51,lt,30152262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.723855,D4:22:CD:00:62:51,lt,30152428,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.755318,D4:22:CD:00:62:51,lt,30152595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.755318,D4:22:CD:00:62:51,lt,30152762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.787038,D4:22:CD:00:62:51,lt,30152928,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.787038,D4:22:CD:00:62:51,lt,30153095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.818757,D4:22:CD:00:62:51,lt,30153262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.818757,D4:22:CD:00:62:51,lt,30153428,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.851059,D4:22:CD:00:62:51,lt,30153595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.851059,D4:22:CD:00:62:51,lt,30153762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.882975,D4:22:CD:00:62:51,lt,30153928,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.882975,D4:22:CD:00:62:51,lt,30154095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.898900,D4:22:CD:00:62:51,lt,30154262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.930949,D4:22:CD:00:62:51,lt,30154428,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.930949,D4:22:CD:00:62:51,lt,30154595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.962998,D4:22:CD:00:62:51,lt,30154762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.962998,D4:22:CD:00:62:51,lt,30154928,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.994569,D4:22:CD:00:62:51,lt,30155095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:52.994569,D4:22:CD:00:62:51,lt,30155262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.026295,D4:22:CD:00:62:51,lt,30155428,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.026295,D4:22:CD:00:62:51,lt,30155595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.058016,D4:22:CD:00:62:51,lt,30155762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.058016,D4:22:CD:00:62:51,lt,30155928,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.090209,D4:22:CD:00:62:51,lt,30156095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.122190,D4:22:CD:00:62:51,lt,30156262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.122190,D4:22:CD:00:62:51,lt,30156428,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.138228,D4:22:CD:00:62:51,lt,30156595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.138228,D4:22:CD:00:62:51,lt,30156762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.170077,D4:22:CD:00:62:51,lt,30156928,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.170077,D4:22:CD:00:62:51,lt,30157095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.201979,D4:22:CD:00:62:51,lt,30157262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.201979,D4:22:CD:00:62:51,lt,30157428,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.233833,D4:22:CD:00:62:51,lt,30157595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.265683,D4:22:CD:00:62:51,lt,30157762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.265683,D4:22:CD:00:62:51,lt,30157928,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.297660,D4:22:CD:00:62:51,lt,30158095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.297660,D4:22:CD:00:62:51,lt,30158262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.329565,D4:22:CD:00:62:51,lt,30158428,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.329565,D4:22:CD:00:62:51,lt,30158595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.361484,D4:22:CD:00:62:51,lt,30158762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.361484,D4:22:CD:00:62:51,lt,30158928,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.377526,D4:22:CD:00:62:51,lt,30159095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.377526,D4:22:CD:00:62:51,lt,30159262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.412160,D4:22:CD:00:62:51,lt,30159428,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.441605,D4:22:CD:00:62:51,lt,30159595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.457382,D4:22:CD:00:62:51,lt,30159762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.473555,D4:22:CD:00:62:51,lt,30159928,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.473555,D4:22:CD:00:62:51,lt,30160095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.505186,D4:22:CD:00:62:51,lt,30160262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.505186,D4:22:CD:00:62:51,lt,30160428,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.537247,D4:22:CD:00:62:51,lt,30160595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.537247,D4:22:CD:00:62:51,lt,30160762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.568778,D4:22:CD:00:62:51,lt,30160928,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.568778,D4:22:CD:00:62:51,lt,30161095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.600768,D4:22:CD:00:62:51,lt,30161262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.616454,D4:22:CD:00:62:51,lt,30161428,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.616454,D4:22:CD:00:62:51,lt,30161595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.648310,D4:22:CD:00:62:51,lt,30161762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.648310,D4:22:CD:00:62:51,lt,30161929,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.713348,D4:22:CD:00:62:51,lt,30162095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.713348,D4:22:CD:00:62:51,lt,30162262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.744136,D4:22:CD:00:62:51,lt,30162429,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.775602,D4:22:CD:00:62:51,lt,30162595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.807554,D4:22:CD:00:62:51,lt,30162762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.807554,D4:22:CD:00:62:51,lt,30162929,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.838828,D4:22:CD:00:62:51,lt,30163095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.838828,D4:22:CD:00:62:51,lt,30163262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.870435,D4:22:CD:00:62:51,lt,30163429,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.870435,D4:22:CD:00:62:51,lt,30163595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.902009,D4:22:CD:00:62:51,lt,30163762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.902009,D4:22:CD:00:62:51,lt,30163929,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.917825,D4:22:CD:00:62:51,lt,30164095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.951808,D4:22:CD:00:62:51,lt,30164262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.951808,D4:22:CD:00:62:51,lt,30164429,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.981259,D4:22:CD:00:62:51,lt,30164595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.981259,D4:22:CD:00:62:51,lt,30164762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.014418,D4:22:CD:00:62:51,lt,30164929,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.014418,D4:22:CD:00:62:51,lt,30165095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.046974,D4:22:CD:00:62:51,lt,30165262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.046974,D4:22:CD:00:62:51,lt,30165429,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.079405,D4:22:CD:00:62:51,lt,30165595,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.079405,D4:22:CD:00:62:51,lt,30165762,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.111275,D4:22:CD:00:62:51,lt,30165929,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.140831,D4:22:CD:00:62:51,lt,30166095,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.140831,D4:22:CD:00:62:51,lt,30166262,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.172780,D4:22:CD:00:62:51,lt,30166429,0,,,,,,,,,,,,,,,,
