TimeISO,MAC,Name,sampleTimeFine,status,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz
2025-07-24T15:38:53.917825,D4:22:CD:00:62:50,lw,30165855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.949777,D4:22:CD:00:62:50,lw,30166021,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.949777,D4:22:CD:00:62:50,lw,30166188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.981259,D4:22:CD:00:62:50,lw,30166355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.981259,D4:22:CD:00:62:50,lw,30166521,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.014418,D4:22:CD:00:62:50,lw,30166688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.044935,D4:22:CD:00:62:50,lw,30166855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.044935,D4:22:CD:00:62:50,lw,30167021,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.079405,D4:22:CD:00:62:50,lw,30167188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.079405,D4:22:CD:00:62:50,lw,30167355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.124955,D4:22:CD:00:62:50,lw,30167521,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.124955,D4:22:CD:00:62:50,lw,30167688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.158866,D4:22:CD:00:62:50,lw,30167855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.158866,D4:22:CD:00:62:50,lw,30168021,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.190775,D4:22:CD:00:62:50,lw,30168188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.190775,D4:22:CD:00:62:50,lw,30168355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.220653,D4:22:CD:00:62:50,lw,30168521,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.252153,D4:22:CD:00:62:50,lw,30168688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.252153,D4:22:CD:00:62:50,lw,30168855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.283714,D4:22:CD:00:62:50,lw,30169021,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.283714,D4:22:CD:00:62:50,lw,30169188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.314977,D4:22:CD:00:62:50,lw,30169355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.314977,D4:22:CD:00:62:50,lw,30169521,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.346704,D4:22:CD:00:62:50,lw,30169688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.346704,D4:22:CD:00:62:50,lw,30169855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.362572,D4:22:CD:00:62:50,lw,30170021,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.362572,D4:22:CD:00:62:50,lw,30170188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.394179,D4:22:CD:00:62:50,lw,30170355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.394179,D4:22:CD:00:62:50,lw,30170521,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.426004,D4:22:CD:00:62:50,lw,30170688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.426004,D4:22:CD:00:62:50,lw,30170855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.457867,D4:22:CD:00:62:50,lw,30171021,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.457867,D4:22:CD:00:62:50,lw,30171188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.489492,D4:22:CD:00:62:50,lw,30171355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.489492,D4:22:CD:00:62:50,lw,30171521,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.520907,D4:22:CD:00:62:50,lw,30171688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.552647,D4:22:CD:00:62:50,lw,30171855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.552647,D4:22:CD:00:62:50,lw,30172021,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.586487,D4:22:CD:00:62:50,lw,30172188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.586487,D4:22:CD:00:62:50,lw,30172355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.616133,D4:22:CD:00:62:50,lw,30172521,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.616133,D4:22:CD:00:62:50,lw,30172688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.647678,D4:22:CD:00:62:50,lw,30172855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.647678,D4:22:CD:00:62:50,lw,30173021,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.663858,D4:22:CD:00:62:50,lw,30173188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.695872,D4:22:CD:00:62:50,lw,30173355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.695872,D4:22:CD:00:62:50,lw,30173521,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.727751,D4:22:CD:00:62:50,lw,30173688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.727751,D4:22:CD:00:62:50,lw,30173855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.761579,D4:22:CD:00:62:50,lw,30174021,0,,,,,,,,,,,,,,,,
