TimeISO,MAC,Name,sampleTimeFine,status,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz
2025-07-24T15:38:53.473555,D4:22:CD:00:62:FD,h,30162656,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.505186,D4:22:CD:00:62:FD,h,30162823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.505186,D4:22:CD:00:62:FD,h,30162990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.521223,D4:22:CD:00:62:FD,h,30163156,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.553004,D4:22:CD:00:62:FD,h,30163323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.553004,D4:22:CD:00:62:FD,h,30163490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.584621,D4:22:CD:00:62:FD,h,30163656,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.584621,D4:22:CD:00:62:FD,h,30163823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.616454,D4:22:CD:00:62:FD,h,30163990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.616454,D4:22:CD:00:62:FD,h,30164156,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.648310,D4:22:CD:00:62:FD,h,30164323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.648310,D4:22:CD:00:62:FD,h,30164490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.680035,D4:22:CD:00:62:FD,h,30164656,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.713348,D4:22:CD:00:62:FD,h,30164823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.713348,D4:22:CD:00:62:FD,h,30164990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.727977,D4:22:CD:00:62:FD,h,30165156,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.744136,D4:22:CD:00:62:FD,h,30165323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.759834,D4:22:CD:00:62:FD,h,30165490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.759834,D4:22:CD:00:62:FD,h,30165656,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.791437,D4:22:CD:00:62:FD,h,30165823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.807554,D4:22:CD:00:62:FD,h,30165990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.823606,D4:22:CD:00:62:FD,h,30166156,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.823606,D4:22:CD:00:62:FD,h,30166323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.854522,D4:22:CD:00:62:FD,h,30166490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.886211,D4:22:CD:00:62:FD,h,30166656,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.886211,D4:22:CD:00:62:FD,h,30166823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.917825,D4:22:CD:00:62:FD,h,30166990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.917825,D4:22:CD:00:62:FD,h,30167156,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.949777,D4:22:CD:00:62:FD,h,30167323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.949777,D4:22:CD:00:62:FD,h,30167490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.981259,D4:22:CD:00:62:FD,h,30167656,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:53.981259,D4:22:CD:00:62:FD,h,30167823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.014418,D4:22:CD:00:62:FD,h,30167990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.044935,D4:22:CD:00:62:FD,h,30168156,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.044935,D4:22:CD:00:62:FD,h,30168323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.061114,D4:22:CD:00:62:FD,h,30168490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.061114,D4:22:CD:00:62:FD,h,30168656,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.124955,D4:22:CD:00:62:FD,h,30168823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.124955,D4:22:CD:00:62:FD,h,30168990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.156824,D4:22:CD:00:62:FD,h,30169156,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.158866,D4:22:CD:00:62:FD,h,30169323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.190254,D4:22:CD:00:62:FD,h,30169490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.190254,D4:22:CD:00:62:FD,h,30169656,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.220653,D4:22:CD:00:62:FD,h,30169823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.220653,D4:22:CD:00:62:FD,h,30169990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.252153,D4:22:CD:00:62:FD,h,30170156,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.252153,D4:22:CD:00:62:FD,h,30170323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.283714,D4:22:CD:00:62:FD,h,30170490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.283714,D4:22:CD:00:62:FD,h,30170656,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.314977,D4:22:CD:00:62:FD,h,30170823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.314977,D4:22:CD:00:62:FD,h,30170990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.346704,D4:22:CD:00:62:FD,h,30171156,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.362572,D4:22:CD:00:62:FD,h,30171323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.362572,D4:22:CD:00:62:FD,h,30171490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.394179,D4:22:CD:00:62:FD,h,30171656,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.394179,D4:22:CD:00:62:FD,h,30171823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.426004,D4:22:CD:00:62:FD,h,30171990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.426004,D4:22:CD:00:62:FD,h,30172156,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:54.457867,D4:22:CD:00:62:FD,h,30172323,0,,,,,,,,,,,,,,,,
