DeviceTag: 2,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2025-07-23 20:35:06.172,© Movella Technologies B.V. 2005-2025
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
305232,0.2687,-0.0126,-0.0075,0.9631,0.0199,0.0104,1.1045,0
305399,0.2687,-0.0126,-0.0075,0.9631,0.0232,0.0090,1.0780,0
305565,0.2687,-0.0126,-0.0075,0.9631,0.0286,0.0087,1.1040,0
305732,0.2687,-0.0126,-0.0075,0.9631,0.0028,0.0175,1.0967,0
305899,0.2687,-0.0126,-0.0075,0.9631,0.0102,0.0184,1.0942,0
306065,0.2687,-0.0126,-0.0075,0.9631,0.0190,-0.0013,1.0962,0
306232,0.2687,-0.0126,-0.0075,0.9631,0.0014,0.0100,1.1201,0
306399,0.2687,-0.0126,-0.0075,0.9631,-0.0031,0.0061,1.0760,0
306565,0.2687,-0.0126,-0.0075,0.9631,0.0088,0.0014,1.0803,0
306732,0.2687,-0.0126,-0.0075,0.9631,0.0212,0.0056,1.0854,0
306899,0.2687,-0.0126,-0.0075,0.9631,0.0200,0.0140,1.0929,0
307065,0.2688,-0.0125,-0.0075,0.9631,0.0157,0.0224,1.1079,0
307232,0.2687,-0.0125,-0.0075,0.9631,0.0045,0.0148,1.0879,0
307399,0.2687,-0.0125,-0.0075,0.9631,-0.0010,-0.0042,1.0961,0
307565,0.2687,-0.0125,-0.0075,0.9631,0.0058,0.0075,1.0979,0
307732,0.2687,-0.0125,-0.0075,0.9631,0.0040,0.0021,1.0714,0
307899,0.2688,-0.0125,-0.0075,0.9631,0.0058,0.0158,1.1072,0
308065,0.2688,-0.0125,-0.0075,0.9631,0.0120,0.0114,1.0917,0
308232,0.2688,-0.0125,-0.0075,0.9631,0.0062,0.0097,1.1004,0
308399,0.2688,-0.0125,-0.0075,0.9631,0.0054,0.0139,1.0860,0
308565,0.2687,-0.0125,-0.0075,0.9631,0.0135,0.0194,1.0792,0
308732,0.2687,-0.0125,-0.0075,0.9631,0.0081,0.0067,1.0800,0
308899,0.2687,-0.0125,-0.0075,0.9631,0.0049,0.0087,1.0973,0
309065,0.2687,-0.0125,-0.0075,0.9631,0.0148,0.0165,1.1055,0
309232,0.2687,-0.0125,-0.0075,0.9631,0.0217,0.0046,1.0988,0
309399,0.2687,-0.0125,-0.0075,0.9631,0.0105,0.0053,1.0748,0
309565,0.2687,-0.0125,-0.0075,0.9631,0.0129,0.0121,1.0797,0
309732,0.2687,-0.0125,-0.0075,0.9631,0.0113,-0.0043,1.0883,0
309899,0.2687,-0.0125,-0.0075,0.9631,0.0281,0.0095,1.1097,0
310065,0.2688,-0.0125,-0.0075,0.9631,0.0036,0.0170,1.1010,0
310232,0.2688,-0.0125,-0.0075,0.9631,0.0172,0.0127,1.0917,0
310399,0.2688,-0.0125,-0.0075,0.9631,0.0185,0.0020,1.0824,0
310565,0.2688,-0.0125,-0.0075,0.9631,0.0116,0.0062,1.0816,0
310732,0.2688,-0.0125,-0.0075,0.9631,0.0189,0.0119,1.0753,0
310899,0.2688,-0.0125,-0.0075,0.9631,0.0236,0.0034,1.0926,0
311065,0.2688,-0.0125,-0.0075,0.9631,0.0154,0.0075,1.1081,0
311232,0.2688,-0.0125,-0.0075,0.9631,0.0127,0.0250,1.0798,0
311399,0.2688,-0.0125,-0.0075,0.9631,0.0317,0.0134,1.0879,0
311565,0.2688,-0.0125,-0.0075,0.9631,0.0194,0.0133,1.1040,0
311732,0.2688,-0.0125,-0.0075,0.9631,0.0059,0.0050,1.1001,0
311899,0.2688,-0.0125,-0.0075,0.9631,0.0168,0.0019,1.0855,0
312065,0.2688,-0.0125,-0.0075,0.9631,0.0221,0.0140,1.1177,0
312232,0.2688,-0.0125,-0.0076,0.9631,0.0167,0.0070,1.1057,0
312399,0.2689,-0.0125,-0.0076,0.9631,0.0255,0.0035,1.0881,0
312565,0.2689,-0.0125,-0.0076,0.9631,0.0248,0.0062,1.1141,0
312732,0.2689,-0.0125,-0.0075,0.9631,0.0105,0.0123,1.0998,0
312899,0.2689,-0.0125,-0.0075,0.9631,0.0018,0.0178,1.1081,0
313065,0.2689,-0.0125,-0.0075,0.9631,0.0055,0.0114,1.1044,0
313232,0.2689,-0.0124,-0.0076,0.9631,0.0060,-0.0039,1.0885,0
313399,0.2689,-0.0125,-0.0075,0.9631,0.0218,0.0029,1.0914,0
313565,0.2689,-0.0125,-0.0075,0.9631,0.0220,0.0146,1.0858,0
313732,0.2689,-0.0124,-0.0076,0.9631,0.0247,0.0141,1.0985,0
313899,0.2689,-0.0124,-0.0076,0.9631,0.0210,0.0252,1.0755,0
314065,0.2689,-0.0124,-0.0076,0.9631,0.0074,0.0091,1.1080,0
314232,0.2689,-0.0124,-0.0076,0.9631,-0.0026,0.0083,1.1023,0
314399,0.2689,-0.0124,-0.0076,0.9631,0.0131,0.0058,1.1104,0
314565,0.2689,-0.0124,-0.0076,0.9631,0.0321,0.0082,1.0964,0
314732,0.2689,-0.0124,-0.0076,0.9631,0.0209,0.0062,1.0797,0
314899,0.2689,-0.0124,-0.0076,0.9631,0.0196,-0.0024,1.0902,0
315065,0.2689,-0.0124,-0.0076,0.9631,0.0282,0.0092,1.0946,0
315232,0.2689,-0.0124,-0.0076,0.9631,0.0263,0.0282,1.0865,0
315399,0.2689,-0.0124,-0.0076,0.9631,0.0151,0.0123,1.0834,0
315565,0.2689,-0.0124,-0.0076,0.9631,-0.0023,0.0021,1.0916,0
315732,0.9999,-0.0107,0.0099,0.0001,-0.0045,-0.0160,1.0873,0
315899,0.9999,-0.0107,0.0099,0.0001,-0.0120,-0.0194,1.0682,0
316065,0.9999,-0.0107,0.0099,0.0001,-0.0147,-0.0342,1.0773,0
316232,0.9999,-0.0107,0.0099,0.0001,-0.0039,-0.0232,1.0747,0
316399,0.9999,-0.0107,0.0099,0.0001,-0.0133,-0.0180,1.0866,0
316565,0.9999,-0.0107,0.0099,0.0001,-0.0064,-0.0277,1.1044,0
316732,0.9999,-0.0107,0.0099,0.0000,-0.0070,-0.0249,1.0946,0
316899,0.9999,-0.0106,0.0102,0.0001,0.0052,-0.0224,1.1102,0
317065,0.9999,-0.0106,0.0102,0.0001,-0.0032,-0.0084,1.1015,0
317232,0.9999,-0.0106,0.0102,0.0001,0.0048,-0.0049,1.1063,0
317399,0.9999,-0.0106,0.0102,0.0001,0.0029,0.0006,1.1060,0
317565,0.9999,-0.0106,0.0102,0.0001,0.0003,0.0126,1.1228,0
317732,0.9999,-0.0106,0.0102,0.0001,0.0103,-0.0038,1.0927,0
317899,0.9999,-0.0106,0.0102,0.0001,0.0063,-0.0209,1.0773,0
318065,0.9999,-0.0106,0.0102,0.0001,-0.0032,-0.0213,1.1030,0
318232,0.9999,-0.0106,0.0102,0.0001,0.0011,-0.0279,1.0870,0
318399,0.9999,-0.0106,0.0102,0.0001,0.0027,-0.0317,1.0833,0
318566,0.9999,-0.0106,0.0102,0.0001,-0.0154,-0.0113,1.1116,0
318732,0.9999,-0.0106,0.0102,0.0001,0.0002,-0.0039,1.0970,0
318899,0.9999,-0.0106,0.0102,0.0001,-0.0051,-0.0008,1.1169,0
319066,0.9999,-0.0106,0.0102,0.0001,-0.0010,-0.0187,1.0686,0
319232,0.9999,-0.0106,0.0102,0.0001,-0.0015,-0.0154,1.1133,0
319399,0.9999,-0.0106,0.0102,0.0001,-0.0011,-0.0066,1.0756,0
319566,0.9999,-0.0106,0.0102,0.0001,-0.0129,-0.0099,1.1228,0
319732,0.9999,-0.0106,0.0102,0.0001,-0.0009,-0.0098,1.0945,0
319899,0.9999,-0.0106,0.0102,0.0001,-0.0041,-0.0236,1.0977,0
320066,0.9999,-0.0106,0.0102,0.0001,0.0093,-0.0356,1.0865,0
320232,0.9999,-0.0106,0.0102,0.0001,-0.0167,-0.0062,1.0989,0
320399,0.9999,-0.0106,0.0102,0.0001,0.0149,-0.0204,1.0950,0
320566,0.9999,-0.0106,0.0102,0.0001,-0.0003,-0.0148,1.1068,0
320732,0.9999,-0.0106,0.0102,0.0001,0.0043,-0.0022,1.1019,0
320899,0.9999,-0.0106,0.0102,0.0001,-0.0003,-0.0054,1.0842,0
321066,0.9999,-0.0106,0.0102,0.0001,0.0082,-0.0148,1.0803,0
321232,0.9999,-0.0106,0.0102,0.0001,-0.0023,-0.0202,1.1115,0
321399,0.9999,-0.0106,0.0102,0.0001,-0.0085,-0.0219,1.0944,0
321566,0.9999,-0.0106,0.0102,0.0001,-0.0098,-0.0291,1.1003,0
321732,0.9999,-0.0106,0.0102,0.0001,0.0005,-0.0214,1.0793,0
321899,0.9999,-0.0106,0.0102,0.0001,-0.0043,-0.0097,1.1068,0
322066,0.9999,-0.0106,0.0102,0.0001,-0.0072,-0.0148,1.0930,0
322232,0.9999,-0.0106,0.0102,0.0001,0.0002,-0.0174,1.0842,0
322399,0.9999,-0.0106,0.0102,0.0001,-0.0126,-0.0248,1.0874,0
322566,0.9999,-0.0106,0.0102,0.0000,-0.0031,-0.0120,1.0938,0
322732,0.9999,-0.0106,0.0102,0.0000,0.0037,-0.0109,1.0931,0
322899,0.9999,-0.0106,0.0102,0.0000,-0.0048,-0.0263,1.0787,0
323066,0.9999,-0.0106,0.0102,0.0000,-0.0032,-0.0108,1.0740,0
323232,0.9999,-0.0106,0.0102,0.0000,0.0007,-0.0312,1.0947,0
323399,0.9999,-0.0106,0.0102,0.0000,-0.0037,-0.0342,1.0824,0
323566,0.9999,-0.0106,0.0102,0.0000,0.0045,-0.0173,1.0993,0
323732,0.9999,-0.0106,0.0102,0.0000,-0.0025,-0.0199,1.0816,0
323899,0.9999,-0.0106,0.0102,0.0000,-0.0087,-0.0169,1.0945,0
324066,0.9999,-0.0105,0.0102,0.0000,0.0042,-0.0001,1.0868,0
324232,0.9999,-0.0105,0.0102,0.0000,-0.0028,-0.0232,1.0882,0
324399,0.9999,-0.0105,0.0102,0.0000,0.0041,-0.0347,1.0655,0
324566,0.9999,-0.0105,0.0102,0.0000,-0.0152,-0.0139,1.0944,0
324732,0.9999,-0.0105,0.0102,0.0000,-0.0122,-0.0171,1.1005,0
324899,0.9999,-0.0106,0.0102,0.0000,0.0112,-0.0141,1.1017,0
325066,0.9999,-0.0105,0.0102,0.0000,0.0127,-0.0209,1.0770,0
325232,0.9999,-0.0105,0.0102,-0.0000,-0.0018,-0.0160,1.1034,0
325399,0.9999,-0.0105,0.0102,-0.0000,0.0042,-0.0204,1.0909,0
325566,0.9999,-0.0105,0.0102,-0.0000,-0.0033,-0.0412,1.1029,0
325732,0.9999,-0.0105,0.0102,-0.0000,-0.0048,-0.0406,1.0886,0
325899,0.9999,-0.0105,0.0102,-0.0000,0.0019,-0.0344,1.0885,0
326066,0.9999,-0.0105,0.0102,-0.0000,-0.0104,-0.0167,1.0881,0
326232,0.9999,-0.0105,0.0102,-0.0000,-0.0058,0.0068,1.1033,0
326399,0.9999,-0.0105,0.0102,-0.0000,-0.0049,-0.0156,1.1127,0
326566,0.9999,-0.0105,0.0102,-0.0001,-0.0032,-0.0231,1.0895,0
326732,0.9999,-0.0105,0.0102,-0.0001,-0.0017,-0.0237,1.0964,0
326899,0.9999,-0.0105,0.0102,-0.0001,-0.0091,-0.0239,1.1239,0
327066,0.9999,-0.0105,0.0102,-0.0001,0.0068,-0.0336,1.1042,0
327232,0.9999,-0.0105,0.0102,-0.0001,0.0007,-0.0116,1.1112,0
327399,0.9999,-0.0106,0.0102,-0.0001,0.0116,-0.0016,1.1081,0
327566,0.9999,-0.0106,0.0102,-0.0001,-0.0034,-0.0067,1.1088,0
327732,0.9999,-0.0106,0.0102,-0.0001,-0.0075,-0.0264,1.1141,0
327899,0.9999,-0.0106,0.0101,-0.0001,0.0002,-0.0307,1.1157,0
328066,0.9999,-0.0106,0.0101,-0.0001,0.0043,-0.0300,1.0838,0
328232,0.9999,-0.0106,0.0102,-0.0001,0.0050,-0.0151,1.0801,0
328399,0.9999,-0.0106,0.0102,-0.0001,0.0021,-0.0012,1.0886,0
328566,0.9999,-0.0106,0.0102,-0.0001,0.0033,-0.0142,1.1201,0
328732,0.9999,-0.0106,0.0101,-0.0001,0.0056,-0.0364,1.0777,0
328899,0.9999,-0.0106,0.0101,-0.0001,0.0015,-0.0190,1.1117,0
329066,0.9999,-0.0106,0.0101,-0.0001,0.0015,-0.0106,1.1099,0
329232,0.9999,-0.0106,0.0101,-0.0001,-0.0079,-0.0053,1.0854,0
329399,0.9999,-0.0106,0.0101,-0.0002,-0.0150,-0.0368,1.0795,0
329566,0.9999,-0.0106,0.0101,-0.0002,-0.0119,-0.0150,1.0868,0
329732,0.9999,-0.0106,0.0101,-0.0002,-0.0103,-0.0098,1.0980,0
329899,0.9999,-0.0106,0.0101,-0.0002,-0.0141,-0.0155,1.0691,0
330066,0.9999,-0.0106,0.0101,-0.0002,0.0204,-0.0240,1.0811,0
330232,0.9999,-0.0106,0.0101,-0.0002,-0.0006,-0.0105,1.0896,0
330399,0.9999,-0.0106,0.0101,-0.0002,-0.0035,-0.0366,1.0873,0
330566,0.9999,-0.0106,0.0101,-0.0002,0.0033,-0.0247,1.0973,0
330732,0.9999,-0.0106,0.0101,-0.0002,-0.0085,-0.0134,1.0774,0
330899,0.9999,-0.0106,0.0101,-0.0002,0.0021,-0.0328,1.0646,0
331066,0.9999,-0.0106,0.0101,-0.0002,-0.0164,-0.0246,1.1135,0
331232,0.9999,-0.0106,0.0101,-0.0002,0.0063,-0.0110,1.1081,0
331399,0.9999,-0.0106,0.0101,-0.0002,0.0006,-0.0191,1.1034,0
331566,0.9999,-0.0106,0.0101,-0.0002,0.0067,-0.0070,1.1052,0
331732,0.9999,-0.0106,0.0101,-0.0002,-0.0081,-0.0159,1.0997,0
331899,0.9999,-0.0106,0.0102,-0.0003,-0.0095,-0.0323,1.0944,0
332066,0.9999,-0.0106,0.0102,-0.0003,0.0000,-0.0164,1.0998,0
332232,0.9999,-0.0106,0.0102,-0.0003,-0.0022,-0.0347,1.1044,0
332399,0.9999,-0.0106,0.0102,-0.0003,0.0079,-0.0238,1.1145,0
332566,0.9999,-0.0105,0.0102,-0.0003,0.0068,-0.0007,1.0710,0
332732,0.9999,-0.0106,0.0102,-0.0003,0.0050,-0.0163,1.0871,0
332899,0.9999,-0.0106,0.0102,-0.0003,-0.0064,-0.0087,1.1017,0
333066,0.9999,-0.0105,0.0102,-0.0003,-0.0042,-0.0229,1.1070,0
333232,0.9999,-0.0105,0.0102,-0.0003,-0.0027,-0.0288,1.1018,0
333399,0.9999,-0.0105,0.0102,-0.0003,0.0002,-0.0218,1.0979,0
333566,0.9999,-0.0105,0.0102,-0.0003,0.0072,-0.0189,1.0861,0
333732,0.9999,-0.0105,0.0102,-0.0003,-0.0020,-0.0006,1.1333,0
333899,0.9999,-0.0105,0.0102,-0.0003,0.0011,-0.0348,1.1002,0
334066,0.9999,-0.0105,0.0102,-0.0003,-0.0019,-0.0249,1.0983,0
334232,0.9999,-0.0105,0.0102,-0.0003,0.0038,-0.0206,1.0861,0
334399,0.9999,-0.0105,0.0102,-0.0003,-0.0134,-0.0176,1.1005,0
334566,0.9999,-0.0105,0.0102,-0.0003,-0.0144,-0.0210,1.0901,0
334732,0.9999,-0.0105,0.0102,-0.0004,-0.0065,-0.0111,1.1013,0
334899,0.9999,-0.0105,0.0102,-0.0004,-0.0182,-0.0078,1.0756,0
335066,0.9999,-0.0105,0.0102,-0.0004,0.0202,-0.0202,1.0776,0
335233,0.9999,-0.0105,0.0102,-0.0004,0.0161,-0.0225,1.0933,0
335399,0.9999,-0.0105,0.0102,-0.0004,-0.0023,-0.0222,1.1090,0
335566,0.9999,-0.0105,0.0101,-0.0004,-0.0037,-0.0285,1.0715,0
335733,0.9999,-0.0105,0.0101,-0.0004,0.0025,-0.0248,1.1156,0
335899,0.9999,-0.0105,0.0101,-0.0004,-0.0112,-0.0246,1.0950,0
336066,0.9999,-0.0105,0.0101,-0.0004,-0.0143,-0.0049,1.0991,0
336233,0.9999,-0.0105,0.0101,-0.0004,0.0072,-0.0049,1.0864,0
336399,0.9999,-0.0106,0.0101,-0.0004,0.0149,-0.0160,1.0988,0
336566,0.9999,-0.0105,0.0101,-0.0004,-0.0047,-0.0190,1.0992,0
336733,0.9999,-0.0105,0.0101,-0.0004,-0.0058,-0.0288,1.0931,0
336899,0.9999,-0.0107,0.0102,-0.0005,-0.0106,-0.0166,1.1198,0
337066,0.9999,-0.0107,0.0102,-0.0005,-0.0074,-0.0234,1.0825,0
337233,0.9999,-0.0107,0.0102,-0.0005,-0.0051,-0.0351,1.1133,0
337399,0.9999,-0.0107,0.0102,-0.0006,-0.0020,-0.0247,1.1086,0
337566,0.9999,-0.0107,0.0102,-0.0006,0.0035,-0.0032,1.1125,0
337733,0.9999,-0.0107,0.0102,-0.0006,-0.0022,-0.0168,1.0888,0
337899,0.9999,-0.0107,0.0102,-0.0006,0.0089,-0.0127,1.0980,0
338066,0.9999,-0.0107,0.0102,-0.0006,-0.0029,0.0061,1.0907,0
338233,0.9999,-0.0107,0.0102,-0.0006,-0.0005,-0.0020,1.1036,0
338399,0.9999,-0.0107,0.0102,-0.0006,0.0083,-0.0184,1.0838,0
338566,0.9999,-0.0107,0.0102,-0.0006,0.0061,-0.0199,1.1016,0
338733,0.9999,-0.0107,0.0102,-0.0006,-0.0024,-0.0156,1.0849,0
338899,0.9999,-0.0107,0.0102,-0.0006,-0.0010,-0.0231,1.0895,0
339066,0.9999,-0.0107,0.0102,-0.0006,0.0099,-0.0192,1.0961,0
339233,0.9999,-0.0107,0.0102,-0.0006,0.0060,-0.0115,1.1043,0
339399,0.9999,-0.0107,0.0102,-0.0007,-0.0100,-0.0079,1.1055,0
339566,0.9999,-0.0107,0.0102,-0.0007,-0.0084,-0.0136,1.1071,0
339733,0.9999,-0.0107,0.0102,-0.0007,0.0021,-0.0147,1.1299,0
339899,0.9999,-0.0107,0.0102,-0.0007,0.0161,-0.0172,1.1278,0
340066,0.9999,-0.0107,0.0102,-0.0007,-0.0012,-0.0090,1.1319,0
340233,0.9999,-0.0107,0.0102,-0.0007,0.0066,-0.0069,1.0852,0
340399,0.9999,-0.0107,0.0102,-0.0007,-0.0124,-0.0235,1.1101,0
340566,0.9999,-0.0107,0.0102,-0.0007,0.0066,-0.0198,1.0984,0
340733,0.9999,-0.0107,0.0102,-0.0007,-0.0133,-0.0211,1.0933,0
340899,0.9999,-0.0107,0.0102,-0.0007,-0.0127,-0.0189,1.0919,0
341066,0.9999,-0.0107,0.0102,-0.0007,-0.0040,-0.0162,1.0992,0
341233,0.9999,-0.0107,0.0102,-0.0007,0.0213,0.0005,1.1066,0
341399,0.9999,-0.0107,0.0102,-0.0007,0.0070,-0.0002,1.1313,0
341566,0.9999,-0.0107,0.0102,-0.0007,0.0065,-0.0021,1.1067,0
341733,0.9999,-0.0107,0.0102,-0.0007,-0.0098,-0.0104,1.1122,0
341899,0.9999,-0.0107,0.0102,-0.0007,-0.0036,-0.0274,1.0885,0
342066,0.9999,-0.0107,0.0102,-0.0007,-0.0035,-0.0242,1.1038,0
342233,0.9999,-0.0107,0.0102,-0.0007,0.0015,-0.0298,1.0729,0
342399,0.9999,-0.0107,0.0102,-0.0007,0.0054,-0.0068,1.0996,0
342566,0.9999,-0.0107,0.0102,-0.0007,0.0009,-0.0012,1.0853,0
342733,0.9999,-0.0107,0.0102,-0.0007,0.0022,-0.0078,1.1063,0
342899,0.9999,-0.0107,0.0102,-0.0007,-0.0096,-0.0233,1.0758,0
343066,0.9999,-0.0107,0.0102,-0.0008,-0.0080,-0.0089,1.0951,0
343233,0.9999,-0.0107,0.0102,-0.0008,-0.0014,-0.0004,1.1045,0
343399,0.9999,-0.0107,0.0102,-0.0008,-0.0003,-0.0194,1.0849,0
343566,0.9999,-0.0107,0.0102,-0.0008,-0.0024,-0.0182,1.1013,0
343733,0.9999,-0.0107,0.0102,-0.0008,0.0031,-0.0179,1.0991,0
343899,0.9999,-0.0107,0.0102,-0.0008,-0.0047,-0.0098,1.0953,0
344066,0.9999,-0.0107,0.0102,-0.0008,0.0117,-0.0103,1.0851,0
344233,0.9999,-0.0107,0.0102,-0.0008,-0.0078,-0.0125,1.0966,0
344399,0.9999,-0.0107,0.0102,-0.0008,-0.0095,-0.0172,1.1041,0
344566,0.9999,-0.0107,0.0102,-0.0008,-0.0189,-0.0025,1.0805,0
344733,0.9999,-0.0107,0.0102,-0.0008,0.0018,-0.0187,1.0824,0
344899,0.9999,-0.0107,0.0102,-0.0008,-0.0082,-0.0262,1.1048,0
345066,0.9999,-0.0107,0.0102,-0.0008,-0.0001,-0.0235,1.1237,0
345233,0.9999,-0.0107,0.0102,-0.0008,-0.0045,-0.0214,1.1054,0
345399,0.9999,-0.0107,0.0102,-0.0008,-0.0054,-0.0323,1.0930,0
345566,0.9999,-0.0107,0.0102,-0.0008,-0.0051,-0.0041,1.0600,0
345733,0.9999,-0.0107,0.0102,-0.0008,0.0008,0.0075,1.1158,0
345899,0.9999,-0.0107,0.0102,-0.0008,-0.0159,-0.0092,1.0707,0
346066,0.9999,-0.0107,0.0102,-0.0008,-0.0006,-0.0210,1.1180,0
346233,0.9999,-0.0107,0.0102,-0.0008,0.0052,-0.0273,1.0820,0
346399,0.9999,-0.0107,0.0102,-0.0008,0.0039,-0.0142,1.1029,0
346566,0.9999,-0.0107,0.0102,-0.0008,0.0051,-0.0148,1.0894,0
346733,0.9999,-0.0107,0.0102,-0.0009,-0.0102,-0.0026,1.1216,0
346899,0.9999,-0.0107,0.0102,-0.0009,-0.0035,-0.0078,1.0851,0
347066,0.9999,-0.0107,0.0102,-0.0009,-0.0139,0.0006,1.1250,0
347233,0.9999,-0.0107,0.0102,-0.0009,-0.0118,-0.0053,1.0810,0
347399,0.9999,-0.0107,0.0102,-0.0009,0.0057,-0.0023,1.0891,0
347566,0.9999,-0.0107,0.0102,-0.0009,-0.0000,-0.0230,1.0912,0
347733,0.9999,-0.0107,0.0102,-0.0009,-0.0021,-0.0058,1.0853,0
347899,0.9999,-0.0107,0.0102,-0.0009,0.0069,-0.0007,1.0931,0
348066,0.9999,-0.0107,0.0102,-0.0009,-0.0023,-0.0063,1.0845,0
348233,0.9999,-0.0107,0.0102,-0.0009,-0.0081,-0.0167,1.0791,0
348399,0.9999,-0.0107,0.0102,-0.0009,-0.0045,-0.0299,1.0980,0
348566,0.9999,-0.0107,0.0102,-0.0009,-0.0105,-0.0054,1.1005,0
348733,0.9999,-0.0107,0.0102,-0.0009,-0.0120,-0.0075,1.0892,0
348899,0.9999,-0.0107,0.0102,-0.0010,0.0126,-0.0019,1.1047,0
349066,0.9999,-0.0107,0.0102,-0.0010,-0.0025,0.0115,1.1124,0
349233,0.9999,-0.0107,0.0102,-0.0010,0.0094,-0.0163,1.0859,0
349399,0.9999,-0.0107,0.0102,-0.0010,-0.0090,-0.0176,1.0822,0
349566,0.9999,-0.0107,0.0102,-0.0010,-0.0085,-0.0119,1.0733,0
349733,0.9999,-0.0107,0.0102,-0.0010,-0.0141,-0.0316,1.0770,0
349899,0.9999,-0.0107,0.0102,-0.0010,-0.0146,-0.0240,1.1048,0
350066,0.9999,-0.0107,0.0102,-0.0010,-0.0092,-0.0137,1.1087,0
350233,0.9999,-0.0107,0.0102,-0.0010,0.0001,-0.0176,1.0507,0
350399,0.9999,-0.0107,0.0102,-0.0010,0.0074,-0.0276,1.1185,0
350566,0.9999,-0.0107,0.0102,-0.0010,0.0116,-0.0311,1.0926,0
350733,0.9999,-0.0107,0.0102,-0.0011,0.0013,-0.0146,1.0916,0
350899,0.9999,-0.0107,0.0102,-0.0010,0.0000,-0.0058,1.0931,0
351066,0.9999,-0.0107,0.0102,-0.0011,-0.0022,-0.0156,1.0914,0
351233,0.9999,-0.0107,0.0102,-0.0011,-0.0054,-0.0173,1.1037,0
351399,0.9999,-0.0107,0.0102,-0.0011,-0.0128,-0.0272,1.1116,0
351566,0.9999,-0.0107,0.0102,-0.0011,0.0054,-0.0312,1.0959,0
351733,0.9999,-0.0107,0.0102,-0.0011,-0.0047,-0.0287,1.0944,0
351900,0.9999,-0.0107,0.0102,-0.0011,0.0054,-0.0185,1.0974,0
352066,0.9999,-0.0107,0.0102,-0.0011,0.0030,-0.0076,1.0986,0
352233,0.9999,-0.0107,0.0102,-0.0011,-0.0073,-0.0090,1.1085,0
352400,0.9999,-0.0107,0.0102,-0.0011,-0.0050,-0.0071,1.1132,0
352566,0.9999,-0.0107,0.0102,-0.0011,-0.0204,-0.0205,1.1085,0
352733,0.9999,-0.0107,0.0102,-0.0011,-0.0009,-0.0321,1.1001,0
352900,0.9999,-0.0107,0.0102,-0.0011,-0.0094,-0.0178,1.0980,0
353066,0.9999,-0.0107,0.0102,-0.0011,-0.0022,-0.0186,1.1015,0
353233,0.9999,-0.0107,0.0102,-0.0011,0.0035,-0.0172,1.1082,0
353400,0.9999,-0.0107,0.0102,-0.0011,0.0022,-0.0115,1.1081,0
353566,0.9999,-0.0107,0.0102,-0.0011,0.0000,-0.0134,1.0941,0
353733,0.9999,-0.0107,0.0102,-0.0011,-0.0063,-0.0089,1.0851,0
353900,0.9999,-0.0107,0.0102,-0.0011,-0.0155,-0.0409,1.1024,0
354066,0.9999,-0.0107,0.0102,-0.0012,-0.0155,-0.0276,1.0932,0
354233,0.9999,-0.0107,0.0102,-0.0012,-0.0029,-0.0143,1.1004,0
354400,0.9999,-0.0107,0.0102,-0.0012,0.0020,-0.0089,1.0801,0
354566,0.9999,-0.0108,0.0102,-0.0012,0.0051,-0.0067,1.1069,0
354733,0.9999,-0.0108,0.0102,-0.0012,-0.0034,-0.0139,1.0774,0
354900,0.9999,-0.0108,0.0102,-0.0012,0.0030,-0.0280,1.0877,0
355066,0.9999,-0.0108,0.0102,-0.0012,-0.0075,-0.0214,1.0849,0
355233,0.9999,-0.0108,0.0102,-0.0012,-0.0016,-0.0148,1.0881,0
355400,0.9999,-0.0108,0.0102,-0.0012,-0.0033,-0.0125,1.0840,0
355566,0.9999,-0.0108,0.0102,-0.0012,0.0012,-0.0016,1.1047,0
355733,0.9999,-0.0108,0.0102,-0.0012,-0.0022,-0.0206,1.0955,0
355900,0.9999,-0.0107,0.0102,-0.0012,0.0012,-0.0165,1.0989,0
356066,0.9999,-0.0107,0.0102,-0.0012,0.0107,-0.0235,1.1201,0
356233,0.9999,-0.0107,0.0102,-0.0012,0.0020,-0.0309,1.0742,0
356400,0.9999,-0.0107,0.0102,-0.0012,-0.0005,-0.0136,1.0951,0
356566,0.9999,-0.0107,0.0102,-0.0012,-0.0148,-0.0185,1.0863,0
356733,0.9999,-0.0107,0.0102,-0.0012,-0.0024,-0.0103,1.1197,0
356900,0.9999,-0.0108,0.0102,-0.0012,-0.0013,-0.0182,1.0860,0
357066,0.9999,-0.0108,0.0102,-0.0012,-0.0052,-0.0269,1.0981,0
357233,0.9999,-0.0107,0.0102,-0.0012,0.0106,-0.0162,1.0910,0
357400,0.9999,-0.0107,0.0102,-0.0012,-0.0023,0.0009,1.0931,0
357566,0.9999,-0.0107,0.0102,-0.0012,-0.0047,-0.0119,1.0936,0
357733,0.9999,-0.0108,0.0102,-0.0012,-0.0223,-0.0149,1.0924,0
357900,0.9999,-0.0108,0.0102,-0.0013,-0.0163,-0.0246,1.1085,0
358066,0.9999,-0.0108,0.0102,-0.0013,-0.0183,-0.0364,1.0813,0
358233,0.9999,-0.0108,0.0102,-0.0013,0.0042,-0.0124,1.0780,0
